Waverly,IL,39.5925,-89.9528,1230,1840020503
Danvers,IL,40.5297,-89.1753,1115,1840018877
Manteno,IL,41.2471,-87.8457,9021,1840019655
Orion,IL,41.3515,-90.3767,1816,1840019936
Amboy,IL,41.729,-89.3679,2344,1840018369
Belle Rive,IL,38.2317,-88.7405,356,1840018460
Oak Lawn,IL,41.7139,-87.7528,56087,1840019892
Lincolnshire,IL,42.1957,-87.9182,7336,1840020681
Rose Hill,IL,39.1043,-88.1499,79,1840020156
Big Rock,IL,41.7669,-88.5264,1155,1840018486
Louisville,IL,38.7696,-88.5068,1102,1840019626
Granville,IL,41.2637,-89.23,1319,1840019277
Winslow,IL,42.4929,-89.7949,319,1840020565
Hillsboro,IL,39.167,-89.4735,7062,1840019378
Raleigh,IL,37.8262,-88.5304,338,1840020077
Elizabeth,IL,42.3164,-90.2206,733,1840019083
Walshville,IL,39.0689,-89.6189,63,1840020480
La Rose,IL,40.9787,-89.235,134,1840019528
Nauvoo,IL,40.5457,-91.3829,1077,1840019818
Nokomis,IL,39.3001,-89.2852,3183,1840019861
Norris City,IL,37.9789,-88.3279,1211,1840019868
Alorton,IL,38.585,-90.1139,1938,1840021622
Round Lake Heights,IL,42.3855,-88.1037,2696,1840020166
Toluca,IL,41.0044,-89.1339,1301,1840020398
Northfield,IL,42.1026,-87.7791,5470,1840019880
West Frankfort,IL,37.8997,-88.9301,8703,1840020521
Modesto,IL,39.4789,-89.9803,178,1840019758
Fidelity,IL,39.1546,-90.1642,107,1840019152
East Alton,IL,38.884,-90.1073,6100,1840019044
Bingham,IL,39.1122,-89.2137,81,1840018489
West Union,IL,39.215,-87.6657,430,1840117388
Downs,IL,40.3998,-88.8904,2584,1840019026
Rantoul,IL,40.3031,-88.1549,13884,1840020081
Loraine,IL,40.1525,-91.2216,303,1840019620
Alexis,IL,41.0629,-90.5555,794,1840018351
Concord,IL,39.8154,-90.3698,159,1840018757
Forest Lake,IL,42.2103,-88.0532,1688,1840110333
Fairmont,IL,41.5614,-88.0587,2595,1840110328
Elwood,IL,41.4119,-88.1346,2265,1840019102
Galena,IL,42.4218,-90.4293,2976,1840019208
Burnham,IL,41.6376,-87.5447,4159,1840018582
New Berlin,IL,39.7259,-89.9134,1332,1840019828
Le Roy,IL,40.3395,-88.7629,3301,1840019555
Urbana,IL,40.1106,-88.1972,41989,1840020432
Onarga,IL,40.7153,-88.0107,1287,1840019926
Danforth,IL,40.8218,-87.9778,563,1840018876
Mason,IL,38.9537,-88.6259,337,1840019681
Wapella,IL,40.2218,-88.9612,535,1840020486
Smithfield,IL,40.4744,-90.2949,223,1840020279
North Aurora,IL,41.8083,-88.3413,18245,1840019869
Standard,IL,41.2559,-89.1814,203,1840020313
Hinsdale,IL,41.8005,-87.9273,17705,1840020637
Saunemin,IL,40.8908,-88.4051,402,1840020210
Pearl City,IL,42.2668,-89.8271,793,1840019987
Lyndon,IL,41.7173,-89.9238,620,1840019634
Country Club Hills,IL,41.5638,-87.725,16564,1840018790
Hickory Hills,IL,41.7248,-87.8281,13950,1840019369
Bement,IL,39.9229,-88.5724,1684,1840018465
Steward,IL,41.8493,-89.015,242,1840020323
Valmeyer,IL,38.3064,-90.2979,1256,1840020439
St. Anne,IL,41.0233,-87.7184,1193,1840020183
Earlville,IL,41.588,-88.9229,1610,1840019043
Carlyle,IL,38.6218,-89.3733,4179,1840018623
Hettick,IL,39.3557,-90.0372,171,1840019366
Leaf River,IL,42.1236,-89.404,413,1840019556
Danville,IL,40.1423,-87.6114,48518,1840018880
Geneva,IL,41.8833,-88.3242,22010,1840019223
Donnellson,IL,39.0306,-89.4745,199,1840018994
Albers,IL,38.5452,-89.6143,1157,1840018345
Villa Park,IL,41.8864,-87.9779,21836,1840020667
St. Johns,IL,38.0333,-89.24,209,1840020193
Candlewick Lake,IL,42.3524,-88.8693,4675,1840118719
Coal Valley,IL,41.4416,-90.4464,3775,1840018719
Iuka,IL,38.6183,-88.7876,471,1840019446
Princeton,IL,41.3809,-89.4648,7961,1840020063
Bethany,IL,39.6441,-88.7412,1275,1840018479
Long Lake,IL,42.3765,-88.1265,3136,1840110436
Wheaton,IL,41.8561,-88.1083,53373,1840020675
Burnt Prairie,IL,38.2508,-88.2586,49,1840018584
Bartonville,IL,40.6397,-89.6608,6250,1840018437
Willow Hill,IL,38.9958,-88.0218,227,1840020552
Thornton,IL,41.5711,-87.6187,2448,1840020389
Belvidere,IL,42.2544,-88.8649,25181,1840018464
Hammond,IL,39.7994,-88.5921,485,1840019313
Victoria,IL,41.0334,-90.0952,296,1840020458
Piper City,IL,40.7562,-88.189,763,1840020017
Bradford,IL,41.1773,-89.6582,693,1840018530
Lincolnwood,IL,42.0054,-87.7329,12483,1840019583
Glendale Heights,IL,41.9196,-88.0785,34058,1840020633
Dover,IL,41.434,-89.3959,160,1840019023
Buffalo Grove,IL,42.1674,-87.9616,41226,1840018572
Bonnie,IL,38.203,-88.9068,390,1840018519
Granite City,IL,38.7295,-90.1263,28746,1840019273
Rushville,IL,40.1199,-90.5666,2972,1840020175
Dupo,IL,38.5144,-90.2167,3878,1840021635
Spillertown,IL,37.7641,-88.9198,199,1840020306
Elburn,IL,41.8838,-88.4615,5863,1840019074
Red Bud,IL,38.2096,-89.9998,3525,1840020089
Bellflower,IL,40.3403,-88.5265,349,1840021682
Bush,IL,37.8427,-89.1295,270,1840018588
Greenwood,IL,42.3915,-88.3894,248,1840019291
Macon,IL,39.7117,-88.9965,1116,1840019641
Deerfield,IL,42.1654,-87.8516,18946,1840018924
Champaign,IL,40.1144,-88.2735,156794,1840018655
Watson,IL,39.0262,-88.5683,740,1840020499
Christopher,IL,37.9706,-89.053,4137,1840018682
Cantrall,IL,39.9353,-89.679,135,1840018615
Tamms,IL,37.2416,-89.2714,514,1840021605
Aviston,IL,38.6163,-89.6088,2098,1840018414
Long Grove,IL,42.1968,-88.0057,8026,1840019614
Lindenhurst,IL,42.4175,-88.0257,14467,1840019585
Franklin Park,IL,41.936,-87.8794,18012,1840019195
Clay City,IL,38.6858,-88.3486,918,1840018696
North Chicago,IL,42.3172,-87.8596,29842,1840019871
Rockdale,IL,41.5058,-88.1183,1945,1840020146
Heyworth,IL,40.3138,-88.9928,3062,1840019367
Winfield,IL,41.8776,-88.1506,9685,1840020677
Glasgow,IL,39.5487,-90.48,134,1840019245
Lakemoor,IL,42.3396,-88.2028,6048,1840019539
Vernon,IL,38.8014,-89.0896,124,1840020454
Harvard,IL,42.4297,-88.6212,9659,1840019335
New Burnside,IL,37.5786,-88.7726,209,1840021584
Bunker Hill,IL,39.0416,-89.9512,1691,1840018578
Third Lake,IL,42.3708,-88.0122,1171,1840020384
Caledonia,IL,42.3686,-88.8939,191,1840018597
Flat Rock,IL,38.9037,-87.6734,315,1840019166
Waterman,IL,41.7683,-88.7659,1498,1840020670
Niantic,IL,39.8541,-89.1652,666,1840019856
West Dundee,IL,42.0984,-88.3072,7352,1840020519
Compton,IL,41.6942,-89.0863,286,1840018755
Hillsdale,IL,41.6108,-90.1751,511,1840019379
Macedonia,IL,38.0525,-88.7054,61,1840019638
Cornell,IL,40.992,-88.7297,448,1840018786
Elk Grove Village,IL,42.0061,-87.9929,32776,1840021688
Fillmore,IL,39.1154,-89.2785,314,1840019154
Buckner,IL,37.9807,-89.0151,451,1840018566
Sullivan,IL,39.5954,-88.6085,4586,1840020345
Royal,IL,40.1932,-87.9721,291,1840020170
Yorkville,IL,41.6561,-88.4508,19388,1840020601
Woodlawn,IL,38.3282,-89.0345,685,1840020580
Woodstock,IL,42.3103,-88.4357,25833,1840020583
Owaneco,IL,39.4815,-89.1949,228,1840019949
Naperville,IL,41.7483,-88.1657,147682,1840020651
Johnsonville,IL,38.5208,-88.5382,76,1840019462
Union,IL,42.2315,-88.5447,561,1840020424
Rockbridge,IL,39.2693,-90.2066,159,1840020145
Coal City,IL,41.2763,-88.2805,5369,1840018713
Ivesdale,IL,39.9458,-88.4558,259,1840019448
Junction City,IL,38.5773,-89.1259,469,1840019473
Hanna City,IL,40.6936,-89.8064,1218,1840019316
Du Bois,IL,38.2214,-89.2127,192,1840019029
Ludlow,IL,40.3866,-88.1259,363,1840019632
Oak Brook,IL,41.8372,-87.9512,8077,1840020654
Irving,IL,39.2054,-89.4056,471,1840019441
St. Rose,IL,38.6826,-89.5536,404,1840020198
North Riverside,IL,41.8461,-87.8263,6564,1840019877
Camp Point,IL,40.0384,-91.0666,1103,1840018610
Sheridan,IL,41.5285,-88.679,2712,1840020252
Maryville,IL,38.7261,-89.9645,7900,1840019679
Benld,IL,39.093,-89.8023,1450,1840018466
Westervelt,IL,39.479,-88.8614,76,1840117389
Mundelein,IL,42.2692,-88.0101,31385,1840019806
Medora,IL,39.1765,-90.1414,398,1840019706
Anchor,IL,40.5683,-88.5383,141,1840018371
Savanna,IL,42.0904,-90.1396,3125,1840020211
Papineau,IL,40.9673,-87.7161,157,1840019967
Oswego,IL,41.6834,-88.3372,34833,1840019945
Shabbona,IL,41.7655,-88.8848,920,1840020660
Mount Clare,IL,39.1002,-89.8254,264,1840019788
Pierron,IL,38.7772,-89.5645,567,1840020010
Elliott,IL,40.4661,-88.2769,273,1840019089
Warsaw,IL,40.3509,-91.4277,1508,1840020490
Mount Carroll,IL,42.0947,-89.9769,1604,1840019787
Melrose Park,IL,41.9029,-87.8642,25197,1840019708
Palos Heights,IL,41.6637,-87.7959,12403,1840019960
Pontiac,IL,40.8881,-88.6414,12196,1840020041
Tinley Park,IL,41.567,-87.805,56668,1840020393
Greenview,IL,40.085,-89.7407,731,1840019288
Vermont,IL,40.2957,-90.429,645,1840020453
Edinburg,IL,39.6579,-89.3904,1032,1840019064
Cahokia,IL,38.5649,-90.1792,14151,1840021630
El Paso,IL,40.7406,-89.0181,2721,1840019071
Rome,IL,40.8753,-89.5128,1767,1840110533
Merrionette Park,IL,41.6812,-87.7012,1882,1840019719
Riverdale,IL,41.644,-87.6366,13352,1840020127
Lake Barrington,IL,42.2121,-88.1684,4905,1840019532
McLean,IL,40.3157,-89.1704,803,1840019700
Golden,IL,40.1104,-91.0193,627,1840019254
Marquette Heights,IL,40.6183,-89.6049,2688,1840019672
Newton,IL,38.9872,-88.1644,2927,1840019854
Kampsville,IL,39.2971,-90.6127,311,1840019475
Kell,IL,38.4913,-88.9033,211,1840019488
Cherry,IL,41.4283,-89.2137,457,1840018670
Evanston,IL,42.0463,-87.6942,74756,1840019118
Altamont,IL,39.057,-88.7474,2280,1840018363
Cortland,IL,41.9255,-88.6795,4336,1840020620
Oakdale,IL,38.2649,-89.5035,214,1840019895
Posen,IL,41.6291,-87.6858,5914,1840020048
Mounds,IL,37.1145,-89.2024,713,1840021583
Creve Coeur,IL,40.6422,-89.5986,5194,1840018820
Beecher,IL,41.3504,-87.6171,4255,1840018454
McCullom Lake,IL,42.3687,-88.2967,1014,1840019697
South Wilmington,IL,41.1744,-88.2813,652,1840020298
Iroquois,IL,40.8286,-87.5844,142,1840019440
Peotone,IL,41.3312,-87.7937,4182,1840019994
Blue Mound,IL,39.7005,-89.1185,1095,1840018506
Addieville,IL,38.3913,-89.4865,242,1840018340
Chenoa,IL,40.739,-88.7256,1735,1840018669
Indianola,IL,39.927,-87.7403,265,1840019431
New Haven,IL,37.9025,-88.1279,395,1840019837
Verona,IL,41.2157,-88.5049,208,1840020456
Marseilles,IL,41.3099,-88.685,4690,1840019673
Columbus,IL,39.9882,-91.1456,96,1840018751
Herrin,IL,37.7984,-89.0304,12880,1840019362
Wood River,IL,38.8632,-90.0774,10263,1840020572
Lynnville,IL,39.6854,-90.3458,114,1840019636
Rentchler,IL,38.4918,-89.8693,6,1840114906
Paw Paw,IL,41.6876,-88.981,811,1840019981
Burbank,IL,41.7444,-87.7686,28793,1840020683
St. Jacob,IL,38.7198,-89.7677,1230,1840020191
Marshall,IL,39.3988,-87.6901,3704,1840019674
Bath,IL,40.1906,-90.1425,314,1840018442
South Roxana,IL,38.812,-90.0611,1978,1840020297
Vergennes,IL,37.9013,-89.3398,285,1840020448
Broadwell,IL,40.0669,-89.4429,138,1840018546
Virgil,IL,41.9555,-88.5292,334,1840020464
Monroe Center,IL,42.1005,-88.9944,440,1840019767
Crestwood,IL,41.6454,-87.7397,10846,1840018818
Bloomington,IL,40.4757,-88.9703,134892,1840018503
Smithboro,IL,38.8945,-89.3399,163,1840020278
Farina,IL,38.8301,-88.7797,505,1840019135
Lakewood Shores,IL,41.2713,-88.1361,1433,1840110420
Buckingham,IL,41.047,-88.175,285,1840018564
Weldon,IL,40.1217,-88.7497,418,1840020508
Maywood,IL,41.8798,-87.8442,23640,1840019691
Chemung,IL,42.4162,-88.6642,466,1840117371
Shipman,IL,39.1203,-90.0452,599,1840020257
Tampico,IL,41.6306,-89.7852,744,1840020370
Troy Grove,IL,41.4657,-89.0815,241,1840020418
Waynesville,IL,40.2413,-89.1245,417,1840020505
Plymouth,IL,40.2921,-90.9163,476,1840020035
Sparland,IL,41.0294,-89.441,379,1840020301
Bull Valley,IL,42.3223,-88.3634,1102,1840107988
Rosiclare,IL,37.4239,-88.3501,1054,1840020161
Sidell,IL,39.9097,-87.8236,584,1840020266
Highland Park,IL,42.1823,-87.8105,29767,1840019372
Seneca,IL,41.321,-88.588,2268,1840020233
Roseville,IL,40.7308,-90.6639,952,1840020160
Hillview,IL,39.4496,-90.5387,182,1840019381
Trout Valley,IL,42.1978,-88.2537,524,1840108208
Altona,IL,41.115,-90.1648,506,1840018366
Clarendon Hills,IL,41.798,-87.9569,8712,1840020618
Hopkins Park,IL,41.0689,-87.6064,604,1840019402
Calumet City,IL,41.6134,-87.5505,36633,1840018599
San Jose,IL,40.3051,-89.6048,611,1840020204
Cambria,IL,37.78,-89.1189,1280,1840018603
Biggsville,IL,40.8539,-90.8621,275,1840018487
Ogden,IL,40.115,-87.9563,810,1840019906
Oakwood Hills,IL,42.2478,-88.2393,2058,1840019901
Ottawa,IL,41.3532,-88.8307,19967,1840021613
Deer Creek,IL,40.6291,-89.3315,672,1840018917
Time,IL,39.5612,-90.7234,22,1840020392
Carlock,IL,40.5835,-89.1287,563,1840018621
Schiller Park,IL,41.9586,-87.8693,11640,1840020221
Murrayville,IL,39.582,-90.2517,560,1840019809
Oglesby,IL,41.296,-89.0693,3598,1840019907
Sailor Springs,IL,38.7645,-88.3602,93,1840020182
Channel Lake,IL,42.4831,-88.1491,1465,1840110635
Vermilion,IL,39.58,-87.5877,207,1840020449
Marion,IL,37.7171,-88.9275,17762,1840019666
Roanoke,IL,40.7969,-89.2023,2019,1840020132
Venice,IL,38.6719,-90.1689,1895,1840020446
Marissa,IL,38.2501,-89.7746,1839,1840021652
Fults,IL,38.1644,-90.2129,25,1840019204
Eagarville,IL,39.1121,-89.7832,120,1840110724
Burlington,IL,42.0415,-88.5511,633,1840018581
Mendon,IL,40.0892,-91.2858,942,1840019710
London Mills,IL,40.7106,-90.2661,379,1840019611
Hume,IL,39.7985,-87.8693,351,1840019413
Cisne,IL,38.5141,-88.4371,662,1840018685
Bluffs,IL,39.7494,-90.5352,666,1840018509
Saybrook,IL,40.4286,-88.526,677,1840020214
Lake Forest,IL,42.238,-87.8596,19612,1840019535
River Grove,IL,41.9243,-87.8379,10093,1840020125
Pesotum,IL,39.9129,-88.2744,534,1840020000
Dixmoor,IL,41.633,-87.6672,3646,1840018977
Payson,IL,39.8169,-91.2443,1003,1840019984
Dix,IL,38.4431,-88.9423,450,1840018976
Warrensburg,IL,39.932,-89.0628,1142,1840020489
Galva,IL,41.1689,-90.0375,2503,1840021695
Yale,IL,39.1203,-88.0246,85,1840020593
Alsey,IL,39.5593,-90.4329,212,1840018360
Beason,IL,40.1423,-89.1951,184,1840117369
Villa Grove,IL,39.8644,-88.16,2466,1840020461
Lacon,IL,41.0228,-89.4061,1781,1840019529
Prospect Heights,IL,42.1039,-87.9267,16180,1840020066
Allenville,IL,39.5585,-88.5383,141,1840018355
Tremont,IL,40.5248,-89.4906,2141,1840020408
Easton,IL,40.232,-89.8412,296,1840019055
Benson,IL,40.8505,-89.1211,410,1840018468
Rosemont,IL,41.989,-87.8717,4151,1840020159
Edwardsville,IL,38.7922,-89.9881,24967,1840019066
Franklin,IL,39.6205,-90.0477,582,1840019193
Paxton,IL,40.4563,-88.1021,4636,1840019983
Chesterfield,IL,39.2566,-90.0668,179,1840020828
Williamsfield,IL,40.9264,-90.0182,555,1840020548
Sorento,IL,39.0008,-89.5748,463,1840020287
Fairmount,IL,40.0456,-87.8293,616,1840019129
Stockton,IL,42.3526,-90.0019,1746,1840020330
Elmwood Park,IL,41.9225,-87.8163,24537,1840019098
Mascoutah,IL,38.5191,-89.8045,7886,1840021653
Northlake,IL,41.9143,-87.9054,12364,1840019881
Chapin,IL,39.767,-90.4027,486,1840018659
Athens,IL,39.9619,-89.7216,1911,1840018404
Decatur,IL,39.8556,-88.9337,88997,1840018916
Breese,IL,38.6138,-89.5231,5856,1840018534
Goodfield,IL,40.6251,-89.2694,981,1840019259
Peru,IL,41.349,-89.1368,30611,1840019999
Milford,IL,40.6274,-87.6962,1208,1840019737
Lake in the Hills,IL,42.1913,-88.3478,28936,1840019531
Oregon,IL,42.0132,-89.3356,3604,1840019934
Casey,IL,39.3027,-87.9896,2726,1840018634
Farmer City,IL,40.248,-88.6423,1977,1840019136
Mansfield,IL,40.2122,-88.5081,865,1840019654
Reddick,IL,41.0985,-88.2486,156,1840020091
McCook,IL,41.7959,-87.841,224,1840021184
Andalusia,IL,41.4373,-90.7164,1177,1840018373
Markham,IL,41.6,-87.6905,12538,1840019668
Roscoe,IL,42.4252,-89.0085,10505,1840021540
Radom,IL,38.2798,-89.1921,212,1840020074
Gladstone,IL,40.864,-90.9567,269,1840019243
Fulton,IL,41.8647,-90.1576,3312,1840019203
Lanark,IL,42.1019,-89.8328,1354,1840019543
Longview,IL,39.8859,-88.0662,151,1840019617
East Dubuque,IL,42.489,-90.6279,1606,1840019048
Savoy,IL,40.0602,-88.2553,8272,1840020212
Sidney,IL,40.025,-88.0721,1210,1840020267
Coyne Center,IL,41.4002,-90.5632,951,1840110650
Chillicothe,IL,40.9152,-89.5018,6145,1840018679
Springfield,IL,39.771,-89.6537,159394,1840021686
Sammons Point,IL,41.0309,-87.8585,267,1840108513
Marengo,IL,42.2312,-88.6153,7576,1840019663
Penfield,IL,40.3048,-87.9442,143,1840117385
Zeigler,IL,37.9067,-89.0521,1742,1840020604
Knollwood,IL,42.2846,-87.8793,1814,1840118103
Tamaroa,IL,38.1364,-89.2293,604,1840020369
Harmon,IL,41.7193,-89.5562,113,1840019323
East Gillespie,IL,39.1378,-89.8127,266,1840020923
Carrier Mills,IL,37.6886,-88.6294,1598,1840018628
Irwin,IL,41.0529,-87.9841,71,1840019443
Sesser,IL,38.0905,-89.0509,1890,1840020235
Sumner,IL,38.7197,-87.8726,3160,1840020351
Fox River Grove,IL,42.1955,-88.2146,4658,1840019191
Green Valley,IL,40.4073,-89.6438,676,1840018336
Whiteash,IL,37.7853,-88.9294,271,1840118763
Hoyleton,IL,38.4457,-89.2721,501,1840019408
Colp,IL,37.8074,-89.0787,221,1840018746
Mulberry Grove,IL,38.9245,-89.2662,588,1840019804
Elvaston,IL,40.3954,-91.2493,156,1840019100
Oquawka,IL,40.9378,-90.9499,1277,1840019929
Beaverville,IL,40.9534,-87.6548,340,1840018450
Springerton,IL,38.1786,-88.3548,104,1840020311
Spring Grove,IL,42.4547,-88.2404,5725,1840021393
Steger,IL,41.4723,-87.6183,9411,1840020321
Forest City,IL,40.3723,-89.8325,231,1840019175
Nilwood,IL,39.3995,-89.8077,230,1840019858
Deer Grove,IL,41.6098,-89.6874,46,1840018919
Bridgeview,IL,41.7402,-87.8067,16335,1840018539
Hamilton,IL,40.3899,-91.3623,2768,1840019310
Spring Bay,IL,40.8207,-89.5285,461,1840020307
Equality,IL,37.7371,-88.3422,541,1840019113
Brownstown,IL,38.9943,-88.9553,739,1840018557
Woodhull,IL,41.1784,-90.3221,783,1840020576
Chebanse,IL,41.0058,-87.9098,994,1840018667
Cairo,IL,37.0063,-89.1819,2283,1840021554
Kane,IL,39.1905,-90.3512,413,1840019476
Bradley,IL,41.1643,-87.8451,15344,1840018531
Valier,IL,38.0176,-89.0439,649,1840020435
Shelbyville,IL,39.4096,-88.8005,4823,1840020248
Kenilworth,IL,42.0888,-87.7145,2520,1840019493
Maple Park,IL,41.9086,-88.6063,1325,1840019657
Flossmoor,IL,41.5391,-87.6857,9332,1840019172
Vernon Hills,IL,42.234,-87.9607,26253,1840020455
Kilbourne,IL,40.1519,-90.0115,283,1840019503
Winnebago,IL,42.2671,-89.2337,2989,1840020563
Cary,IL,42.2128,-88.2491,17885,1840018633
Hull,IL,39.7086,-91.2032,437,1840019412
Bolingbrook,IL,41.6903,-88.1019,75201,1840018514
Marine,IL,38.7868,-89.7789,925,1840019665
Dallas City,IL,40.6353,-91.1645,888,1840018856
Hamel,IL,38.8891,-89.8429,814,1840019309
Arrowsmith,IL,40.4493,-88.6321,283,1840018395
Livingston,IL,38.9682,-89.7642,820,1840019600
Charleston,IL,39.4842,-88.1775,20968,1840018661
Lake Zurich,IL,42.1955,-88.087,19903,1840019538
Lyons,IL,41.8121,-87.8192,10585,1840019637
Patoka,IL,38.754,-89.0958,563,1840019976
Bishop Hill,IL,41.1997,-90.1175,123,1840018494
Metamora,IL,40.7958,-89.3689,3746,1840019721
Central City,IL,38.5483,-89.1284,1132,1840018649
Hodgkins,IL,41.7663,-87.8607,1897,1840019384
Towanda,IL,40.5633,-88.9007,466,1840020404
Wonder Lake,IL,42.3791,-88.3493,4396,1840021532
Murphysboro,IL,37.7679,-89.3321,9173,1840019808
Lovington,IL,39.7144,-88.6316,1069,1840019628
Shawneetown,IL,37.7157,-88.1865,1128,1840020245
Muncie,IL,40.116,-87.843,138,1840019805
Brookport,IL,37.1258,-88.6279,913,1840021550
Lostant,IL,41.1252,-89.0668,486,1840019623
Godley,IL,41.2385,-88.2452,726,1840019253
Elkhart,IL,40.0136,-89.4727,391,1840019085
Scottville,IL,39.4777,-90.1038,111,1840020227
Sandoval,IL,38.6121,-89.1193,1221,1840020207
Hartford,IL,38.8212,-90.0909,1367,1840019331
Minonk,IL,40.9104,-89.0382,2006,1840019751
Standard City,IL,39.3504,-89.7836,146,1840020692
Milton,IL,39.5645,-90.6501,264,1840019748
Waggoner,IL,39.3776,-89.6527,256,1840020471
Barrington,IL,42.1515,-88.1281,10297,1840018430
Browning,IL,40.127,-90.3731,127,1840018554
Banner,IL,40.5126,-89.9156,185,1840018424
Emington,IL,40.9693,-88.3577,109,1840019106
Effingham,IL,39.1207,-88.5509,14092,1840019067
Ellisville,IL,40.6273,-90.306,92,1840019093
Brimfield,IL,40.838,-89.883,842,1840018542
Nebo,IL,39.4421,-90.7881,327,1840019819
Middletown,IL,40.0993,-89.5903,308,1840019730
Malta,IL,41.9291,-88.8669,1160,1840020648
Canton,IL,40.5632,-90.0409,13972,1840018614
Spring Valley,IL,41.3359,-89.2034,5239,1840020310
Gulf Port,IL,40.8076,-91.0845,50,1840019298
Normal,IL,40.522,-88.9877,54284,1840019863
Mendota,IL,41.5553,-89.1042,6929,1840019711
Sherman,IL,39.8877,-89.6065,4701,1840020253
Fox Lake,IL,42.4238,-88.1843,10554,1840019189
Rankin,IL,40.4644,-87.8959,532,1840020079
Steeleville,IL,38.0085,-89.6625,3256,1840020320
Glen Ellyn,IL,41.8667,-88.0629,28045,1840020631
Long Creek,IL,39.8052,-88.8475,1288,1840019613
Riverwoods,IL,42.1723,-87.8951,3626,1840020131
Floraville,IL,38.3764,-90.0554,0,1840114902
Madison,IL,38.7003,-90.1425,3823,1840019642
Percy,IL,38.0153,-89.6188,930,1840019995
Troy,IL,38.7268,-89.8974,10176,1840020416
Fithian,IL,40.1143,-87.875,465,1840019160
Opdyke,IL,38.2583,-88.7898,187,1840117384
Tower Lakes,IL,42.2315,-88.1538,1250,1840020406
Neoga,IL,39.3215,-88.4504,1625,1840019822
Lansing,IL,41.5648,-87.5462,27962,1840019547
Mound City,IL,37.0854,-89.1628,524,1840021582
Bourbonnais,IL,41.1831,-87.8781,18420,1840018524
Fairview,IL,40.6485,-90.1841,483,1840019130
New Lenox,IL,41.5097,-87.97,26575,1840019840
Rolling Meadows,IL,42.0747,-88.0253,23988,1840020151
Foosland,IL,40.3611,-88.4291,100,1840019174
Harvel,IL,39.3577,-89.5323,214,1840019337
Cedar Point,IL,41.2651,-89.126,261,1840018643
Pana,IL,39.3828,-89.0643,5612,1840019963
Varna,IL,41.0353,-89.2244,358,1840020443
Wood Dale,IL,41.9665,-87.9808,13798,1840020678
Wenonah,IL,39.32,-89.2879,35,1840020515
Davis Junction,IL,42.1144,-89.0898,2546,1840018901
Tallula,IL,39.9457,-89.9365,473,1840020367
Hennepin,IL,41.2589,-89.3216,707,1840019354
Mill Creek,IL,37.341,-89.2535,64,1840019738
Forest View,IL,41.8073,-87.7798,687,1840019178
Harvey,IL,41.6076,-87.6521,24908,1840019338
Knoxville,IL,40.907,-90.2857,2795,1840019517
Herscher,IL,41.0493,-88.1006,1525,1840019363
Gilson,IL,40.863,-90.1997,158,1840117376
Forest Park,IL,41.8683,-87.8157,13951,1840019177
Clayton,IL,40.0301,-90.958,735,1840018697
Marietta,IL,40.4995,-90.3931,109,1840019664
Griggsville,IL,39.7078,-90.7273,1163,1840019293
Como,IL,41.7662,-89.7657,538,1840118107
Harristown,IL,39.8428,-89.0606,1307,1840019330
New Bedford,IL,41.5112,-89.7184,71,1840019827
Hopewell,IL,40.9842,-89.4572,404,1840107990
Holiday Hills,IL,42.2979,-88.2297,582,1840019389
Ohlman,IL,39.3434,-89.2192,128,1840019909
Libertyville,IL,42.287,-87.967,20490,1840019574
Colona,IL,41.4678,-90.3446,5133,1840018745
Iola,IL,38.8341,-88.6279,135,1840019436
Polo,IL,41.9847,-89.5788,2213,1840020038
Cornland,IL,39.9375,-89.4019,82,1840117373
Olivet,IL,39.9414,-87.6379,411,1840117383
Barry,IL,39.6982,-91.0398,1263,1840018433
Mark,IL,41.2624,-89.255,537,1840019667
Lisle,IL,41.7922,-88.0883,22912,1840020646
Langleyville,IL,39.5611,-89.3602,349,1840118121
Ellis Grove,IL,38.0093,-89.9101,348,1840019092
Broadlands,IL,39.9087,-87.9971,346,1840018544
Kappa,IL,40.6755,-89.006,232,1840019481
Washington,IL,40.7048,-89.4345,16811,1840020494
Ringwood,IL,42.3974,-88.3032,820,1840020118
South Chicago Heights,IL,41.4831,-87.637,4085,1840020290
La Fayette,IL,41.1097,-89.9735,203,1840110721
Palos Hills,IL,41.6986,-87.8266,17358,1840019961
Elgin,IL,42.0385,-88.3229,112456,1840019081
Kincaid,IL,39.5868,-89.4166,1410,1840019505
Crab Orchard,IL,37.7249,-88.8059,273,1840117374
Russellville,IL,38.8196,-87.5301,87,1840020177
Oakwood,IL,40.1101,-87.7769,1532,1840019899
Media,IL,40.7694,-90.8326,96,1840019705
Annapolis,IL,39.1453,-87.8157,29,1840114900
Alsip,IL,41.6701,-87.7368,19079,1840018361
Sterling,IL,41.7997,-89.6952,27695,1840020322
Noble,IL,38.6974,-88.2234,660,1840019860
Crest Hill,IL,41.5724,-88.1128,21175,1840018813
Du Quoin,IL,38.0019,-89.2323,6150,1840019030
Lake Summerset,IL,42.4521,-89.3984,1823,1840110414
Paderborn,IL,38.3595,-90.0465,78,1840114905
Wellington,IL,40.5404,-87.6796,222,1840020511
Eureka,IL,40.7145,-89.2774,5614,1840019117
Limestone,IL,41.1338,-87.9599,1541,1840108514
Scott AFB,IL,38.5412,-89.8528,2913,1840110546
Round Lake Park,IL,42.3308,-88.0749,7704,1840020167
Monee,IL,41.4176,-87.751,5119,1840019764
